train_id,train_name,train_type,section_id,date,scheduled_entry_time,scheduled_exit_time,actual_entry_time,actual_exit_time,delay_min,priority
TRN-12005,Synthetic Corridor Express 05,EXPRESS,SEC-BKI-JP,2025-01-03,09:03:00,09:58:00,09:07:00,10:02:00,4,HIGH
TRN-12006,Synthetic Corridor Express 06,EXPRESS,SEC-NDLS-RE,2025-01-03,06:45:00,07:37:00,06:47:00,07:39:00,2,HIGH
TRN-12006,Synthetic Corridor Express 06,EXPRESS,SEC-RE-AWR,2025-01-03,07:43:00,08:33:00,07:45:00,08:35:00,2,HIGH
TRN-12006,Synthetic Corridor Express 06,EXPRESS,SEC-AWR-BKI,2025-01-03,08:39:00,09:24:00,08:41:00,09:26:00,2,HIGH
TRN-12006,Synthetic Corridor Express 06,EXPRESS,SEC-BKI-JP,2025-01-03,09:30:00,10:25:00,09:32:00,10:27:00,2,HIGH
TRN-12007,Synthetic Corridor Express 07,EXPRESS,SEC-NDLS-RE,2025-01-03,07:12:00,08:04:00,07:18:00,08:11:00,7,HIGH
TRN-12007,Synthetic Corridor Express 07,EXPRESS,SEC-RE-AWR,2025-01-03,08:10:00,09:00:00,08:18:00,09:08:00,8,HIGH
TRN-12007,Synthetic Corridor Express 07,EXPRESS,SEC-AWR-BKI,2025-01-03,09:06:00,09:51:00,09:14:00,09:59:00,8,HIGH
TRN-12007,Synthetic Corridor Express 07,EXPRESS,SEC-BKI-JP,2025-01-03,09:57:00,10:52:00,10:05:00,11:00:00,8,HIGH
TRN-12009,Synthetic Corridor Express 09,EXPRESS,SEC-NDLS-RE,2025-01-03,08:06:00,08:58:00,08:10:00,09:03:00,5,HIGH
TRN-12009,Synthetic Corridor Express 09,EXPRESS,SEC-RE-AWR,2025-01-03,09:04:00,09:54:00,09:10:00,10:00:00,6,HIGH
TRN-12009,Synthetic Corridor Express 09,EXPRESS,SEC-AWR-BKI,2025-01-03,10:00:00,10:45:00,10:06:00,10:51:00,6,HIGH
TRN-12009,Synthetic Corridor Express 09,EXPRESS,SEC-BKI-JP,2025-01-03,10:51:00,11:46:00,10:58:00,11:53:00,7,HIGH
TRN-12010,Synthetic Corridor Express 10,EXPRESS,SEC-NDLS-RE,2025-01-03,08:33:00,09:25:00,08:40:00,09:33:00,8,HIGH
TRN-12010,Synthetic Corridor Express 10,EXPRESS,SEC-RE-AWR,2025-01-03,09:31:00,10:21:00,09:39:00,10:30:00,9,HIGH
TRN-12010,Synthetic Corridor Express 10,EXPRESS,SEC-AWR-BKI,2025-01-03,10:27:00,11:12:00,10:36:00,11:21:00,9,HIGH
TRN-12010,Synthetic Corridor Express 10,EXPRESS,SEC-BKI-JP,2025-01-03,11:18:00,12:13:00,11:27:00,12:22:00,9,HIGH
TRN-12011,Synthetic Corridor Passenger 11,PASSENGER,SEC-NDLS-RE,2025-01-03,09:00:00,10:02:00,09:05:00,10:07:00,5,MEDIUM
TRN-12011,Synthetic Corridor Passenger 11,PASSENGER,SEC-RE-AWR,2025-01-03,10:11:00,11:10:00,10:16:00,11:16:00,6,MEDIUM
TRN-12011,Synthetic Corridor Passenger 11,PASSENGER,SEC-AWR-BKI,2025-01-03,11:19:00,12:12:00,11:26:00,12:20:00,8,MEDIUM
TRN-12011,Synthetic Corridor Passenger 11,PASSENGER,SEC-BKI-JP,2025-01-03,12:21:00,13:27:00,12:29:00,13:35:00,8,MEDIUM
TRN-12012,Synthetic Corridor Passenger 12,PASSENGER,SEC-NDLS-RE,2025-01-03,09:27:00,10:29:00,09:29:00,10:31:00,2,MEDIUM
TRN-12012,Synthetic Corridor Passenger 12,PASSENGER,SEC-RE-AWR,2025-01-03,10:38:00,11:37:00,10:40:00,11:40:00,3,MEDIUM
TRN-12012,Synthetic Corridor Passenger 12,PASSENGER,SEC-AWR-BKI,2025-01-03,11:46:00,12:39:00,11:51:00,12:46:00,7,MEDIUM
TRN-12012,Synthetic Corridor Passenger 12,PASSENGER,SEC-BKI-JP,2025-01-03,12:48:00,13:54:00,12:55:00,14:01:00,7,MEDIUM
TRN-12013,Synthetic Corridor Passenger 13,PASSENGER,SEC-NDLS-RE,2025-01-03,09:54:00,10:56:00,09:58:00,11:01:00,5,MEDIUM
TRN-12013,Synthetic Corridor Passenger 13,PASSENGER,SEC-RE-AWR,2025-01-03,11:05:00,12:04:00,11:11:00,12:12:00,8,MEDIUM
TRN-12013,Synthetic Corridor Passenger 13,PASSENGER,SEC-AWR-BKI,2025-01-03,12:13:00,13:06:00,12:21:00,13:15:00,9,MEDIUM
TRN-12013,Synthetic Corridor Passenger 13,PASSENGER,SEC-BKI-JP,2025-01-03,13:15:00,14:21:00,13:24:00,14:31:00,10,MEDIUM
TRN-12014,Synthetic Corridor Passenger 14,PASSENGER,SEC-NDLS-RE,2025-01-03,10:21:00,11:23:00,10:23:00,11:26:00,3,MEDIUM
TRN-12014,Synthetic Corridor Passenger 14,PASSENGER,SEC-RE-AWR,2025-01-03,11:32:00,12:31:00,11:35:00,12:34:00,3,MEDIUM
TRN-12014,Synthetic Corridor Passenger 14,PASSENGER,SEC-AWR-BKI,2025-01-03,12:40:00,13:33:00,12:44:00,13:39:00,6,MEDIUM
TRN-12014,Synthetic Corridor Passenger 14,PASSENGER,SEC-BKI-JP,2025-01-03,13:42:00,14:48:00,13:50:00,14:56:00,8,MEDIUM
TRN-12015,Synthetic Corridor Passenger 15,PASSENGER,SEC-NDLS-RE,2025-01-03,10:48:00,11:50:00,10:55:00,11:57:00,7,MEDIUM
TRN-12015,Synthetic Corridor Passenger 15,PASSENGER,SEC-RE-AWR,2025-01-03,11:59:00,12:58:00,12:06:00,13:05:00,7,MEDIUM
TRN-12015,Synthetic Corridor Passenger 15,PASSENGER,SEC-AWR-BKI,2025-01-03,13:07:00,14:00:00,13:14:00,14:07:00,7,MEDIUM
TRN-12015,Synthetic Corridor Passenger 15,PASSENGER,SEC-BKI-JP,2025-01-03,14:09:00,15:15:00,14:16:00,15:22:00,7,MEDIUM
TRN-12016,Synthetic Corridor Passenger 16,PASSENGER,SEC-NDLS-RE,2025-01-03,11:15:00,12:17:00,11:17:00,12:19:00,2,MEDIUM
TRN-12016,Synthetic Corridor Passenger 16,PASSENGER,SEC-RE-AWR,2025-01-03,12:26:00,13:25:00,12:28:00,13:28:00,3,MEDIUM
TRN-12016,Synthetic Corridor Passenger 16,PASSENGER,SEC-AWR-BKI,2025-01-03,13:34:00,14:27:00,13:37:00,14:32:00,5,MEDIUM
TRN-12016,Synthetic Corridor Passenger 16,PASSENGER,SEC-BKI-JP,2025-01-03,14:36:00,15:42:00,14:41:00,15:47:00,5,MEDIUM
TRN-12017,Synthetic Corridor Passenger 17,PASSENGER,SEC-NDLS-RE,2025-01-03,11:42:00,12:44:00,11:43:00,12:46:00,2,MEDIUM
TRN-12017,Synthetic Corridor Passenger 17,PASSENGER,SEC-RE-AWR,2025-01-03,12:53:00,13:52:00,12:55:00,13:55:00,3,MEDIUM
TRN-12017,Synthetic Corridor Passenger 17,PASSENGER,SEC-AWR-BKI,2025-01-03,14:01:00,14:54:00,14:04:00,14:58:00,4,MEDIUM
TRN-12017,Synthetic Corridor Passenger 17,PASSENGER,SEC-BKI-JP,2025-01-03,15:03:00,16:09:00,15:08:00,16:14:00,5,MEDIUM
TRN-12018,Synthetic Corridor Passenger 18,PASSENGER,SEC-NDLS-RE,2025-01-03,12:09:00,13:11:00,12:12:00,13:15:00,4,MEDIUM
TRN-12018,Synthetic Corridor Passenger 18,PASSENGER,SEC-RE-AWR,2025-01-03,13:20:00,14:19:00,13:24:00,14:23:00,4,MEDIUM
TRN-12018,Synthetic Corridor Passenger 18,PASSENGER,SEC-AWR-BKI,2025-01-03,14:28:00,15:21:00,14:32:00,15:26:00,5,MEDIUM
TRN-12018,Synthetic Corridor Passenger 18,PASSENGER,SEC-BKI-JP,2025-01-03,15:30:00,16:36:00,15:35:00,16:42:00,6,MEDIUM
TRN-12019,Synthetic Corridor Freight 19,FREIGHT,SEC-NDLS-RE,2025-01-03,12:36:00,13:58:00,12:38:00,14:01:00,3,LOW
TRN-12019,Synthetic Corridor Freight 19,FREIGHT,SEC-RE-AWR,2025-01-03,14:10:00,15:28:00,14:13:00,15:31:00,3,LOW
TRN-12019,Synthetic Corridor Freight 19,FREIGHT,SEC-AWR-BKI,2025-01-03,15:40:00,16:51:00,15:44:00,16:56:00,5,LOW
TRN-12019,Synthetic Corridor Freight 19,FREIGHT,SEC-BKI-JP,2025-01-03,17:03:00,18:31:00,17:08:00,18:37:00,6,LOW
TRN-12021,Synthetic Corridor Freight 21,FREIGHT,SEC-NDLS-RE,2025-01-03,13:30:00,14:52:00,13:33:00,14:56:00,4,LOW
TRN-12021,Synthetic Corridor Freight 21,FREIGHT,SEC-RE-AWR,2025-01-03,15:04:00,16:22:00,15:08:00,16:28:00,6,LOW
TRN-12021,Synthetic Corridor Freight 21,FREIGHT,SEC-AWR-BKI,2025-01-03,16:34:00,17:45:00,16:40:00,17:53:00,8,LOW
TRN-12021,Synthetic Corridor Freight 21,FREIGHT,SEC-BKI-JP,2025-01-03,17:57:00,19:25:00,18:05:00,19:34:00,9,LOW
TRN-12022,Synthetic Corridor Freight 22,FREIGHT,SEC-NDLS-RE,2025-01-03,13:57:00,15:19:00,14:03:00,15:25:00,6,LOW
TRN-12022,Synthetic Corridor Freight 22,FREIGHT,SEC-RE-AWR,2025-01-03,15:31:00,16:49:00,15:37:00,16:55:00,6,LOW
TRN-12022,Synthetic Corridor Freight 22,FREIGHT,SEC-AWR-BKI,2025-01-03,17:01:00,18:12:00,17:07:00,18:20:00,8,LOW
TRN-12022,Synthetic Corridor Freight 22,FREIGHT,SEC-BKI-JP,2025-01-03,18:24:00,19:52:00,18:32:00,20:00:00,8,LOW
TRN-12023,Synthetic Corridor Freight 23,FREIGHT,SEC-NDLS-RE,2025-01-03,14:24:00,15:46:00,14:27:00,15:51:00,5,LOW
TRN-12023,Synthetic Corridor Freight 23,FREIGHT,SEC-RE-AWR,2025-01-03,15:58:00,17:16:00,16:03:00,17:21:00,5,LOW
TRN-12023,Synthetic Corridor Freight 23,FREIGHT,SEC-AWR-BKI,2025-01-03,17:28:00,18:39:00,17:33:00,18:45:00,6,LOW
TRN-12023,Synthetic Corridor Freight 23,FREIGHT,SEC-BKI-JP,2025-01-03,18:51:00,20:19:00,18:57:00,20:25:00,6,LOW
TRN-12001,Synthetic Corridor Express 01,EXPRESS,SEC-NDLS-RE,2025-01-04,04:30:00,05:22:00,04:33:00,05:28:00,6,HIGH
TRN-12001,Synthetic Corridor Express 01,EXPRESS,SEC-RE-AWR,2025-01-04,05:28:00,06:18:00,05:34:00,06:25:00,7,HIGH
TRN-12001,Synthetic Corridor Express 01,EXPRESS,SEC-AWR-BKI,2025-01-04,06:24:00,07:09:00,06:31:00,07:16:00,7,HIGH
TRN-12001,Synthetic Corridor Express 01,EXPRESS,SEC-BKI-JP,2025-01-04,07:15:00,08:10:00,07:22:00,08:18:00,8,HIGH
TRN-12004,Synthetic Corridor Express 04,EXPRESS,SEC-NDLS-RE,2025-01-04,05:51:00,06:43:00,05:54:00,06:47:00,4,HIGH
TRN-12004,Synthetic Corridor Express 04,EXPRESS,SEC-RE-AWR,2025-01-04,06:49:00,07:39:00,06:53:00,07:43:00,4,HIGH
TRN-12004,Synthetic Corridor Express 04,EXPRESS,SEC-AWR-BKI,2025-01-04,07:45:00,08:30:00,07:51:00,08:42:00,12,HIGH
TRN-12004,Synthetic Corridor Express 04,EXPRESS,SEC-BKI-JP,2025-01-04,08:36:00,09:31:00,08:48:00,09:43:00,12,HIGH
TRN-12005,Synthetic Corridor Express 05,EXPRESS,SEC-NDLS-RE,2025-01-04,06:18:00,07:10:00,06:19:00,07:12:00,2,HIGH
TRN-12005,Synthetic Corridor Express 05,EXPRESS,SEC-RE-AWR,2025-01-04,07:16:00,08:06:00,07:19:00,08:10:00,4,HIGH
TRN-12005,Synthetic Corridor Express 05,EXPRESS,SEC-AWR-BKI,2025-01-04,08:12:00,08:57:00,08:16:00,09:06:00,9,HIGH
TRN-12005,Synthetic Corridor Express 05,EXPRESS,SEC-BKI-JP,2025-01-04,09:03:00,09:58:00,09:12:00,10:07:00,9,HIGH
TRN-12008,Synthetic Corridor Express 08,EXPRESS,SEC-NDLS-RE,2025-01-04,07:39:00,08:31:00,07:45:00,08:37:00,6,HIGH
TRN-12008,Synthetic Corridor Express 08,EXPRESS,SEC-RE-AWR,2025-01-04,08:37:00,09:27:00,08:44:00,09:36:00,9,HIGH
TRN-12008,Synthetic Corridor Express 08,EXPRESS,SEC-AWR-BKI,2025-01-04,09:33:00,10:18:00,09:42:00,10:28:00,10,HIGH
TRN-12008,Synthetic Corridor Express 08,EXPRESS,SEC-BKI-JP,2025-01-04,10:24:00,11:19:00,10:35:00,11:32:00,13,HIGH
TRN-12009,Synthetic Corridor Express 09,EXPRESS,SEC-NDLS-RE,2025-01-04,08:06:00,08:58:00,08:14:00,09:07:00,9,HIGH
TRN-12009,Synthetic Corridor Express 09,EXPRESS,SEC-RE-AWR,2025-01-04,09:04:00,09:54:00,09:13:00,10:05:00,11,HIGH
TRN-12009,Synthetic Corridor Express 09,EXPRESS,SEC-AWR-BKI,2025-01-04,10:00:00,10:45:00,10:11:00,10:58:00,13,HIGH
TRN-12009,Synthetic Corridor Express 09,EXPRESS,SEC-BKI-JP,2025-01-04,10:51:00,11:46:00,11:05:00,12:01:00,15,HIGH
TRN-12011,Synthetic Corridor Passenger 11,PASSENGER,SEC-NDLS-RE,2025-01-04,09:00:00,10:02:00,09:10:00,10:14:00,12,MEDIUM
TRN-12011,Synthetic Corridor Passenger 11,PASSENGER,SEC-RE-AWR,2025-01-04,10:11:00,11:10:00,10:24:00,11:23:00,13,MEDIUM
TRN-12011,Synthetic Corridor Passenger 11,PASSENGER,SEC-AWR-BKI,2025-01-04,11:19:00,12:12:00,11:33:00,12:29:00,17,MEDIUM
TRN-12011,Synthetic Corridor Passenger 11,PASSENGER,SEC-BKI-JP,2025-01-04,12:21:00,13:27:00,12:38:00,13:45:00,18,MEDIUM
TRN-12012,Synthetic Corridor Passenger 12,PASSENGER,SEC-NDLS-RE,2025-01-04,09:27:00,10:29:00,09:33:00,10:37:00,8,MEDIUM
TRN-12012,Synthetic Corridor Passenger 12,PASSENGER,SEC-RE-AWR,2025-01-04,10:38:00,11:37:00,10:49:00,11:48:00,11,MEDIUM
TRN-12012,Synthetic Corridor Passenger 12,PASSENGER,SEC-AWR-BKI,2025-01-04,11:46:00,12:39:00,11:58:00,12:53:00,14,MEDIUM
TRN-12012,Synthetic Corridor Passenger 12,PASSENGER,SEC-BKI-JP,2025-01-04,12:48:00,13:54:00,13:05:00,14:15:00,21,MEDIUM
TRN-12013,Synthetic Corridor Passenger 13,PASSENGER,SEC-NDLS-RE,2025-01-04,09:54:00,10:56:00,10:00:00,11:04:00,8,MEDIUM
TRN-12013,Synthetic Corridor Passenger 13,PASSENGER,SEC-RE-AWR,2025-01-04,11:05:00,12:04:00,11:15:00,12:14:00,10,MEDIUM
TRN-12013,Synthetic Corridor Passenger 13,PASSENGER,SEC-AWR-BKI,2025-01-04,12:13:00,13:06:00,12:28:00,13:24:00,18,MEDIUM
TRN-12013,Synthetic Corridor Passenger 13,PASSENGER,SEC-BKI-JP,2025-01-04,13:15:00,14:21:00,13:34:00,14:41:00,20,MEDIUM
TRN-12014,Synthetic Corridor Passenger 14,PASSENGER,SEC-NDLS-RE,2025-01-04,10:21:00,11:23:00,10:30:00,11:32:00,9,MEDIUM
TRN-12014,Synthetic Corridor Passenger 14,PASSENGER,SEC-RE-AWR,2025-01-04,11:32:00,12:31:00,11:42:00,12:42:00,11,MEDIUM
TRN-12014,Synthetic Corridor Passenger 14,PASSENGER,SEC-AWR-BKI,2025-01-04,12:40:00,13:33:00,12:51:00,13:45:00,12,MEDIUM
TRN-12014,Synthetic Corridor Passenger 14,PASSENGER,SEC-BKI-JP,2025-01-04,13:42:00,14:48:00,13:54:00,15:01:00,13,MEDIUM
TRN-12015,Synthetic Corridor Passenger 15,PASSENGER,SEC-NDLS-RE,2025-01-04,10:48:00,11:50:00,10:56:00,11:59:00,9,MEDIUM
TRN-12015,Synthetic Corridor Passenger 15,PASSENGER,SEC-RE-AWR,2025-01-04,11:59:00,12:58:00,12:10:00,13:11:00,13,MEDIUM
TRN-12015,Synthetic Corridor Passenger 15,PASSENGER,SEC-AWR-BKI,2025-01-04,13:07:00,14:00:00,13:20:00,14:14:00,14,MEDIUM
TRN-12015,Synthetic Corridor Passenger 15,PASSENGER,SEC-BKI-JP,2025-01-04,14:09:00,15:15:00,14:25:00,15:32:00,17,MEDIUM
TRN-12016,Synthetic Corridor Passenger 16,PASSENGER,SEC-NDLS-RE,2025-01-04,11:15:00,12:17:00,11:21:00,12:23:00,6,MEDIUM
TRN-12016,Synthetic Corridor Passenger 16,PASSENGER,SEC-RE-AWR,2025-01-04,12:26:00,13:25:00,12:32:00,13:32:00,7,MEDIUM
TRN-12016,Synthetic Corridor Passenger 16,PASSENGER,SEC-AWR-BKI,2025-01-04,13:34:00,14:27:00,13:41:00,14:38:00,11,MEDIUM
TRN-12016,Synthetic Corridor Passenger 16,PASSENGER,SEC-BKI-JP,2025-01-04,14:36:00,15:42:00,14:48:00,15:56:00,14,MEDIUM
TRN-12017,Synthetic Corridor Passenger 17,PASSENGER,SEC-NDLS-RE,2025-01-04,11:42:00,12:44:00,11:46:00,12:49:00,5,MEDIUM
TRN-12017,Synthetic Corridor Passenger 17,PASSENGER,SEC-RE-AWR,2025-01-04,12:53:00,13:52:00,12:58:00,13:59:00,7,MEDIUM
TRN-12017,Synthetic Corridor Passenger 17,PASSENGER,SEC-AWR-BKI,2025-01-04,14:01:00,14:54:00,14:09:00,15:02:00,8,MEDIUM
TRN-12017,Synthetic Corridor Passenger 17,PASSENGER,SEC-BKI-JP,2025-01-04,15:03:00,16:09:00,15:13:00,16:20:00,11,MEDIUM
TRN-12018,Synthetic Corridor Passenger 18,PASSENGER,SEC-NDLS-RE,2025-01-04,12:09:00,13:11:00,12:17:00,13:20:00,9,MEDIUM
TRN-12018,Synthetic Corridor Passenger 18,PASSENGER,SEC-RE-AWR,2025-01-04,13:20:00,14:19:00,13:29:00,14:28:00,9,MEDIUM
TRN-12018,Synthetic Corridor Passenger 18,PASSENGER,SEC-AWR-BKI,2025-01-04,14:28:00,15:21:00,14:37:00,15:31:00,10,MEDIUM
TRN-12018,Synthetic Corridor Passenger 18,PASSENGER,SEC-BKI-JP,2025-01-04,15:30:00,16:36:00,15:41:00,16:49:00,13,MEDIUM
TRN-12020,Synthetic Corridor Freight 20,FREIGHT,SEC-NDLS-RE,2025-01-04,13:03:00,14:25:00,13:11:00,14:37:00,12,LOW
TRN-12020,Synthetic Corridor Freight 20,FREIGHT,SEC-RE-AWR,2025-01-04,14:37:00,15:55:00,14:49:00,16:08:00,13,LOW
TRN-12020,Synthetic Corridor Freight 20,FREIGHT,SEC-AWR-BKI,2025-01-04,16:07:00,17:18:00,16:20:00,17:34:00,16,LOW
TRN-12020,Synthetic Corridor Freight 20,FREIGHT,SEC-BKI-JP,2025-01-04,17:30:00,18:58:00,17:47:00,19:16:00,18,LOW
TRN-12021,Synthetic Corridor Freight 21,FREIGHT,SEC-NDLS-RE,2025-01-04,13:30:00,14:52:00,13:41:00,15:04:00,12,LOW
TRN-12021,Synthetic Corridor Freight 21,FREIGHT,SEC-RE-AWR,2025-01-04,15:04:00,16:22:00,15:16:00,16:39:00,17,LOW
TRN-12021,Synthetic Corridor Freight 21,FREIGHT,SEC-AWR-BKI,2025-01-04,16:34:00,17:45:00,16:52:00,18:05:00,20,LOW
TRN-12021,Synthetic Corridor Freight 21,FREIGHT,SEC-BKI-JP,2025-01-04,17:57:00,19:25:00,18:17:00,19:50:00,25,LOW
TRN-12024,Synthetic Corridor Freight 24,FREIGHT,SEC-NDLS-RE,2025-01-04,14:51:00,16:13:00,14:59:00,16:22:00,9,LOW
TRN-12024,Synthetic Corridor Freight 24,FREIGHT,SEC-RE-AWR,2025-01-04,16:25:00,17:43:00,16:34:00,17:53:00,10,LOW
TRN-12024,Synthetic Corridor Freight 24,FREIGHT,SEC-AWR-BKI,2025-01-04,17:55:00,19:06:00,18:06:00,19:18:00,12,LOW
TRN-12024,Synthetic Corridor Freight 24,FREIGHT,SEC-BKI-JP,2025-01-04,19:18:00,20:46:00,19:31:00,20:59:00,13,LOW
TRN-12001,Synthetic Corridor Express 01,EXPRESS,SEC-NDLS-RE,2025-01-05,04:30:00,05:22:00,04:30:00,05:22:00,0,HIGH
TRN-12001,Synthetic Corridor Express 01,EXPRESS,SEC-RE-AWR,2025-01-05,05:28:00,06:18:00,05:28:00,06:19:00,1,HIGH
TRN-12001,Synthetic Corridor Express 01,EXPRESS,SEC-AWR-BKI,2025-01-05,06:24:00,07:09:00,06:25:00,07:10:00,1,HIGH
TRN-12001,Synthetic Corridor Express 01,EXPRESS,SEC-BKI-JP,2025-01-05,07:15:00,08:10:00,07:16:00,08:11:00,1,HIGH
TRN-12003,Synthetic Corridor Express 03,EXPRESS,SEC-NDLS-RE,2025-01-05,05:24:00,06:16:00,05:26:00,06:18:00,2,HIGH
TRN-12003,Synthetic Corridor Express 03,EXPRESS,SEC-RE-AWR,2025-01-05,06:22:00,07:12:00,06:25:00,07:15:00,3,HIGH
TRN-12003,Synthetic Corridor Express 03,EXPRESS,SEC-AWR-BKI,2025-01-05,07:18:00,08:03:00,07:21:00,08:06:00,3,HIGH
TRN-12003,Synthetic Corridor Express 03,EXPRESS,SEC-BKI-JP,2025-01-05,08:09:00,09:04:00,08:12:00,09:07:00,3,HIGH
TRN-12005,Synthetic Corridor Express 05,EXPRESS,SEC-NDLS-RE,2025-01-05,06:18:00,07:10:00,06:21:00,07:13:00,3,HIGH
TRN-12005,Synthetic Corridor Express 05,EXPRESS,SEC-RE-AWR,2025-01-05,07:16:00,08:06:00,07:19:00,08:09:00,3,HIGH
TRN-12005,Synthetic Corridor Express 05,EXPRESS,SEC-AWR-BKI,2025-01-05,08:12:00,08:57:00,08:15:00,09:01:00,4,HIGH
TRN-12005,Synthetic Corridor Express 05,EXPRESS,SEC-BKI-JP,2025-01-05,09:03:00,09:58:00,09:07:00,10:02:00,4,HIGH
TRN-12007,Synthetic Corridor Express 07,EXPRESS,SEC-NDLS-RE,2025-01-05,07:12:00,08:04:00,07:17:00,08:09:00,5,HIGH
TRN-12007,Synthetic Corridor Express 07,EXPRESS,SEC-RE-AWR,2025-01-05,08:10:00,09:00:00,08:15:00,09:05:00,5,HIGH
TRN-12007,Synthetic Corridor Express 07,EXPRESS,SEC-AWR-BKI,2025-01-05,09:06:00,09:51:00,09:11:00,09:56:00,5,HIGH
TRN-12007,Synthetic Corridor Express 07,EXPRESS,SEC-BKI-JP,2025-01-05,09:57:00,10:52:00,10:02:00,10:57:00,5,HIGH
TRN-12009,Synthetic Corridor Express 09,EXPRESS,SEC-NDLS-RE,2025-01-05,08:06:00,08:58:00,08:10:00,09:04:00,6,HIGH
TRN-12009,Synthetic Corridor Express 09,EXPRESS,SEC-RE-AWR,2025-01-05,09:04:00,09:54:00,09:14:00,10:04:00,10,HIGH
TRN-12009,Synthetic Corridor Express 09,EXPRESS,SEC-AWR-BKI,2025-01-05,10:00:00,10:45:00,10:11:00,10:56:00,11,HIGH
TRN-12009,Synthetic Corridor Express 09,EXPRESS,SEC-BKI-JP,2025-01-05,10:51:00,11:46:00,11:02:00,11:57:00,11,HIGH
TRN-12011,Synthetic Corridor Passenger 11,PASSENGER,SEC-NDLS-RE,2025-01-05,09:00:00,10:02:00,09:02:00,10:06:00,4,MEDIUM
TRN-12011,Synthetic Corridor Passenger 11,PASSENGER,SEC-RE-AWR,2025-01-05,10:11:00,11:10:00,10:15:00,11:14:00,4,MEDIUM
TRN-12011,Synthetic Corridor Passenger 11,PASSENGER,SEC-AWR-BKI,2025-01-05,11:19:00,12:12:00,11:25:00,12:18:00,6,MEDIUM
TRN-12011,Synthetic Corridor Passenger 11,PASSENGER,SEC-BKI-JP,2025-01-05,12:21:00,13:27:00,12:27:00,13:33:00,6,MEDIUM
TRN-12012,Synthetic Corridor Passenger 12,PASSENGER,SEC-NDLS-RE,2025-01-05,09:27:00,10:29:00,09:33:00,10:37:00,8,MEDIUM
TRN-12012,Synthetic Corridor Passenger 12,PASSENGER,SEC-RE-AWR,2025-01-05,10:38:00,11:37:00,10:48:00,11:47:00,10,MEDIUM
TRN-12012,Synthetic Corridor Passenger 12,PASSENGER,SEC-AWR-BKI,2025-01-05,11:46:00,12:39:00,11:57:00,12:50:00,11,MEDIUM
TRN-12012,Synthetic Corridor Passenger 12,PASSENGER,SEC-BKI-JP,2025-01-05,12:48:00,13:54:00,12:59:00,14:06:00,12,MEDIUM
TRN-12013,Synthetic Corridor Passenger 13,PASSENGER,SEC-NDLS-RE,2025-01-05,09:54:00,10:56:00,10:01:00,11:04:00,8,MEDIUM
TRN-12013,Synthetic Corridor Passenger 13,PASSENGER,SEC-RE-AWR,2025-01-05,11:05:00,12:04:00,11:13:00,12:12:00,8,MEDIUM
TRN-12013,Synthetic Corridor Passenger 13,PASSENGER,SEC-AWR-BKI,2025-01-05,12:13:00,13:06:00,12:22:00,13:15:00,9,MEDIUM
TRN-12013,Synthetic Corridor Passenger 13,PASSENGER,SEC-BKI-JP,2025-01-05,13:15:00,14:21:00,13:24:00,14:30:00,9,MEDIUM
TRN-12014,Synthetic Corridor Passenger 14,PASSENGER,SEC-NDLS-RE,2025-01-05,10:21:00,11:23:00,10:23:00,11:25:00,2,MEDIUM
TRN-12014,Synthetic Corridor Passenger 14,PASSENGER,SEC-RE-AWR,2025-01-05,11:32:00,12:31:00,11:34:00,12:33:00,2,MEDIUM
TRN-12014,Synthetic Corridor Passenger 14,PASSENGER,SEC-AWR-BKI,2025-01-05,12:40:00,13:33:00,12:42:00,13:35:00,2,MEDIUM
TRN-12014,Synthetic Corridor Passenger 14,PASSENGER,SEC-BKI-JP,2025-01-05,13:42:00,14:48:00,13:44:00,14:50:00,2,MEDIUM
TRN-12015,Synthetic Corridor Passenger 15,PASSENGER,SEC-NDLS-RE,2025-01-05,10:48:00,11:50:00,10:51:00,11:53:00,3,MEDIUM
TRN-12015,Synthetic Corridor Passenger 15,PASSENGER,SEC-RE-AWR,2025-01-05,11:59:00,12:58:00,12:02:00,13:01:00,3,MEDIUM
TRN-12015,Synthetic Corridor Passenger 15,PASSENGER,SEC-AWR-BKI,2025-01-05,13:07:00,14:00:00,13:10:00,14:03:00,3,MEDIUM
TRN-12015,Synthetic Corridor Passenger 15,PASSENGER,SEC-BKI-JP,2025-01-05,14:09:00,15:15:00,14:12:00,15:18:00,3,MEDIUM
TRN-12016,Synthetic Corridor Passenger 16,PASSENGER,SEC-NDLS-RE,2025-01-05,11:15:00,12:17:00,11:17:00,12:20:00,3,MEDIUM
TRN-12016,Synthetic Corridor Passenger 16,PASSENGER,SEC-RE-AWR,2025-01-05,12:26:00,13:25:00,12:29:00,13:29:00,4,MEDIUM
TRN-12016,Synthetic Corridor Passenger 16,PASSENGER,SEC-AWR-BKI,2025-01-05,13:34:00,14:27:00,13:40:00,14:33:00,6,MEDIUM
TRN-12016,Synthetic Corridor Passenger 16,PASSENGER,SEC-BKI-JP,2025-01-05,14:36:00,15:42:00,14:42:00,15:48:00,6,MEDIUM
TRN-12017,Synthetic Corridor Passenger 17,PASSENGER,SEC-NDLS-RE,2025-01-05,11:42:00,12:44:00,11:44:00,12:46:00,2,MEDIUM
TRN-12017,Synthetic Corridor Passenger 17,PASSENGER,SEC-RE-AWR,2025-01-05,12:53:00,13:52:00,12:56:00,13:55:00,3,MEDIUM
